what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487807072081
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807073797
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807074275
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487807074303
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487807317748
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487807319739
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807334066
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807334756
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487807334850
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1487807338279
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1487807343547
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487807345674
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807351405
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807351679
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487807351768
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1487807354270
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1487807369659
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1487807372072
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1487807374736
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487807375933
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487807378904
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807380841
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807381187
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487807381280
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487807396519
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807398234
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807398565
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487807398658
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487807406289
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807407797
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807408098
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487807408197
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487807495662
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807498964
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807499269
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487807499355
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487807507827
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807509519
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807509857
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487807509951
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487807515782
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807517374
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487807517878
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487807517973
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1487807696402
